Year,Month,Elevation,Rain fall,Humidity,Air Tempurature,Tea Type,Tea Production,month_num,date
2013,JAN,HIGH,291.1,85.25,19.32,BIO TEA,84682.5,1,2013-01-01
2013,JAN,MEDIUM,257.05,83.5,21.6,TOTAL BLACK TEA,3335171.0,1,2013-01-01
2013,JAN,MEDIUM,257.05,83.5,21.6,RECLAIMED TEA,7327.0,1,2013-01-01
2013,JAN,MEDIUM,257.05,83.5,21.6,ORTHODOX TEA,2530143.0,1,2013-01-01
2013,JAN,MEDIUM,257.05,83.5,21.6,INSTANT TEA,0.0,1,2013-01-01
2013,JAN,MEDIUM,257.05,83.5,21.6,GREEN TEA,119746.85,1,2013-01-01
2013,JAN,MEDIUM,257.05,83.5,21.6,BIO TEA,5432.0,1,2013-01-01
2013,JAN,LOW,128.35,78.83333333,24.4,TOTAL BLACK TEA,14738121.5,1,2013-01-01
2013,JAN,LOW,128.35,78.83333333,24.4,RECLAIMED TEA,0.0,1,2013-01-01
2013,JAN,LOW,128.35,78.83333333,24.4,ORTHODOX TEA,14040679.5,1,2013-01-01
2013,JAN,MEDIUM,257.05,83.5,21.6,CTC TEA,792269.0,1,2013-01-01
2013,JAN,LOW,128.35,78.83333333,24.4,GREEN TEA,31440.0,1,2013-01-01
2013,JAN,LOW,128.35,78.83333333,24.4,INSTANT TEA,0.0,1,2013-01-01
2013,JAN,HIGH,291.1,85.25,19.32,GREEN TEA,72714.5,1,2013-01-01
2013,JAN,HIGH,291.1,85.25,19.32,INSTANT TEA,142574.6,1,2013-01-01
2013,JAN,HIGH,291.1,85.25,19.32,ORTHODOX TEA,4923241.0,1,2013-01-01
2013,JAN,HIGH,291.1,85.25,19.32,CTC TEA,264643.5,1,2013-01-01
2013,JAN,HIGH,291.1,85.25,19.32,TOTAL BLACK TEA,5443868.6,1,2013-01-01
2013,JAN,LOW,128.35,78.83333333,24.4,BIO TEA,0.0,1,2013-01-01
2013,JAN,LOW,128.35,78.83333333,24.4,CTC TEA,697442.0,1,2013-01-01
2013,JAN,HIGH,291.1,85.25,19.32,RECLAIMED TEA,28727.0,1,2013-01-01
2013,FEB,LOW,126.22,80.66666667,25.18,RECLAIMED TEA,0.0,2,2013-02-01
2013,FEB,MEDIUM,149.07,83.5,22.55,TOTAL BLACK TEA,3804605.5,2,2013-02-01
2013,FEB,MEDIUM,149.07,83.5,22.55,RECLAIMED TEA,21897.0,2,2013-02-01
2013,FEB,MEDIUM,149.07,83.5,22.55,ORTHODOX TEA,2856574.0,2,2013-02-01
2013,FEB,MEDIUM,149.07,83.5,22.55,INSTANT TEA,0.0,2,2013-02-01
2013,FEB,MEDIUM,149.07,83.5,22.55,GREEN TEA,143615.65,2,2013-02-01
2013,FEB,MEDIUM,149.07,83.5,22.55,CTC TEA,920011.5,2,2013-02-01
2013,FEB,MEDIUM,149.07,83.5,22.55,BIO TEA,6123.0,2,2013-02-01
2013,FEB,LOW,126.22,80.66666667,25.18,TOTAL BLACK TEA,15077497.0,2,2013-02-01
2013,FEB,LOW,126.22,80.66666667,25.18,ORTHODOX TEA,14548576.0,2,2013-02-01
2013,FEB,HIGH,137.28,85.0,20.27,ORTHODOX TEA,5498701.36,2,2013-02-01
2013,FEB,LOW,126.22,80.66666667,25.18,GREEN TEA,10315.0,2,2013-02-01
2013,FEB,LOW,126.22,80.66666667,25.18,INSTANT TEA,0.0,2,2013-02-01
2013,FEB,HIGH,137.28,85.0,20.27,CTC TEA,301166.5,2,2013-02-01
2013,FEB,HIGH,137.28,85.0,20.27,GREEN TEA,67510.0,2,2013-02-01
2013,FEB,HIGH,137.28,85.0,20.27,INSTANT TEA,163686.9,2,2013-02-01
2013,FEB,HIGH,137.28,85.0,20.27,BIO TEA,85509.5,2,2013-02-01
2013,FEB,HIGH,137.28,85.0,20.27,RECLAIMED TEA,30027.0,2,2013-02-01
2013,FEB,HIGH,137.28,85.0,20.27,TOTAL BLACK TEA,6079091.26,2,2013-02-01
2013,FEB,LOW,126.22,80.66666667,25.18,BIO TEA,0.0,2,2013-02-01
2013,FEB,LOW,126.22,80.66666667,25.18,CTC TEA,528921.0,2,2013-02-01
2013,MAR,MEDIUM,141.8,82.66666667,23.78,TOTAL BLACK TEA,5383766.5,3,2013-03-01
2013,MAR,MEDIUM,141.8,82.66666667,23.78,RECLAIMED TEA,21406.0,3,2013-03-01
2013,MAR,MEDIUM,141.8,82.66666667,23.78,ORTHODOX TEA,4142711.5,3,2013-03-01
2013,MAR,MEDIUM,141.8,82.66666667,23.78,INSTANT TEA,0.0,3,2013-03-01
2013,MAR,MEDIUM,141.8,82.66666667,23.78,GREEN TEA,198456.45,3,2013-03-01
2013,MAR,MEDIUM,141.8,82.66666667,23.78,CTC TEA,1200573.0,3,2013-03-01
2013,MAR,MEDIUM,141.8,82.66666667,23.78,BIO TEA,19076.0,3,2013-03-01
2013,MAR,LOW,125.71,81.83333333,26.12,TOTAL BLACK TEA,19314231.75,3,2013-03-01
2013,MAR,LOW,125.71,81.83333333,26.12,RECLAIMED TEA,0.0,3,2013-03-01
2013,MAR,LOW,125.71,81.83333333,26.12,ORTHODOX TEA,18551961.75,3,2013-03-01
2013,MAR,HIGH,98.85,84.25,21.68,ORTHODOX TEA,7069831.75,3,2013-03-01
2013,MAR,LOW,125.71,81.83333333,26.12,GREEN TEA,47534.0,3,2013-03-01
2013,MAR,HIGH,98.85,84.25,21.68,CTC TEA,363576.0,3,2013-03-01
2013,MAR,HIGH,98.85,84.25,21.68,GREEN TEA,81500.0,3,2013-03-01
2013,MAR,HIGH,98.85,84.25,21.68,INSTANT TEA,140422.75,3,2013-03-01
2013,MAR,HIGH,98.85,84.25,21.68,BIO TEA,119140.0,3,2013-03-01
2013,MAR,HIGH,98.85,84.25,21.68,TOTAL BLACK TEA,7721050.5,3,2013-03-01
2013,MAR,LOW,125.71,81.83333333,26.12,BIO TEA,0.0,3,2013-03-01
2013,MAR,LOW,125.71,81.83333333,26.12,CTC TEA,762270.0,3,2013-03-01
2013,MAR,HIGH,98.85,84.25,21.68,RECLAIMED TEA,28080.0,3,2013-03-01
2013,MAR,LOW,125.71,81.83333333,26.12,INSTANT TEA,0.0,3,2013-03-01
2013,APR,MEDIUM,197.08,81.83333333,24.72,TOTAL BLACK TEA,6136133.0,4,2013-04-01
2013,APR,LOW,132.4,81.25,26.85,ORTHODOX TEA,18179419.0,4,2013-04-01
2013,APR,MEDIUM,197.08,81.83333333,24.72,RECLAIMED TEA,36725.0,4,2013-04-01
2013,APR,MEDIUM,197.08,81.83333333,24.72,ORTHODOX TEA,4757123.5,4,2013-04-01
2013,APR,MEDIUM,197.08,81.83333333,24.72,INSTANT TEA,0.0,4,2013-04-01
2013,APR,MEDIUM,197.08,81.83333333,24.72,GREEN TEA,180772.7,4,2013-04-01
2013,APR,MEDIUM,197.08,81.83333333,24.72,CTC TEA,1328211.5,4,2013-04-01
2013,APR,MEDIUM,197.08,81.83333333,24.72,BIO TEA,14073.0,4,2013-04-01
2013,APR,LOW,132.4,81.25,26.85,TOTAL BLACK TEA,18817258.0,4,2013-04-01
2013,APR,LOW,132.4,81.25,26.85,RECLAIMED TEA,0.0,4,2013-04-01
2013,APR,LOW,132.4,81.25,26.85,INSTANT TEA,0.0,4,2013-04-01
2013,APR,LOW,132.4,81.25,26.85,CTC TEA,637839.0,4,2013-04-01
2013,APR,LOW,132.4,81.25,26.85,BIO TEA,0.0,4,2013-04-01
2013,APR,HIGH,186.0,83.25,22.6,TOTAL BLACK TEA,8568336.7,4,2013-04-01
2013,APR,HIGH,186.0,83.25,22.6,RECLAIMED TEA,35426.0,4,2013-04-01
2013,APR,HIGH,186.0,83.25,22.6,ORTHODOX TEA,7892376.1,4,2013-04-01
2013,APR,HIGH,186.0,83.25,22.6,INSTANT TEA,149429.6,4,2013-04-01
2013,APR,HIGH,186.0,83.25,22.6,GREEN TEA,115066.0,4,2013-04-01
2013,APR,HIGH,186.0,83.25,22.6,CTC TEA,396200.0,4,2013-04-01
2013,APR,HIGH,186.0,83.25,22.6,BIO TEA,94905.0,4,2013-04-01
2013,APR,LOW,132.4,81.25,26.85,GREEN TEA,47980.0,4,2013-04-01
2013,MAY,LOW,234.37,84.58333333,26.25,TOTAL BLACK TEA,19238848.5,5,2013-05-01
2013,MAY,MEDIUM,191.78,82.0,24.47,BIO TEA,19804.0,5,2013-05-01
2013,MAY,MEDIUM,191.78,82.0,24.47,CTC TEA,1211719.5,5,2013-05-01
2013,MAY,MEDIUM,191.78,82.0,24.47,GREEN TEA,190513.5,5,2013-05-01
2013,MAY,LOW,234.37,84.58333333,26.25,RECLAIMED TEA,0.0,5,2013-05-01
2013,MAY,MEDIUM,191.78,82.0,24.47,ORTHODOX TEA,4621287.5,5,2013-05-01
2013,MAY,MEDIUM,191.78,82.0,24.47,RECLAIMED TEA,31099.0,5,2013-05-01
2013,MAY,MEDIUM,191.78,82.0,24.47,TOTAL BLACK TEA,5883910.0,5,2013-05-01
2013,MAY,MEDIUM,191.78,82.0,24.47,INSTANT TEA,0.0,5,2013-05-01
2013,MAY,LOW,234.37,84.58333333,26.25,ORTHODOX TEA,18682254.5,5,2013-05-01
2013,MAY,HIGH,140.35,85.25,22.62,ORTHODOX TEA,7548042.5,5,2013-05-01
2013,MAY,LOW,234.37,84.58333333,26.25,GREEN TEA,57588.0,5,2013-05-01
2013,MAY,HIGH,140.35,85.25,22.62,BIO TEA,104108.0,5,2013-05-01
2013,MAY,HIGH,140.35,85.25,22.62,CTC TEA,337813.0,5,2013-05-01
2013,MAY,HIGH,140.35,85.25,22.62,GREEN TEA,115342.0,5,2013-05-01
2013,MAY,HIGH,140.35,85.25,22.62,INSTANT TEA,126042.82,5,2013-05-01
2013,MAY,LOW,234.37,84.58333333,26.25,INSTANT TEA,0.0,5,2013-05-01
2013,MAY,HIGH,140.35,85.25,22.62,RECLAIMED TEA,51854.0,5,2013-05-01
2013,MAY,HIGH,140.35,85.25,22.62,TOTAL BLACK TEA,8167860.32,5,2013-05-01
2013,MAY,LOW,234.37,84.58333333,26.25,BIO TEA,0.0,5,2013-05-01
2013,MAY,LOW,234.37,84.58333333,26.25,CTC TEA,556594.0,5,2013-05-01
2013,JUN,MEDIUM,236.87,78.83333333,23.43,TOTAL BLACK TEA,3954399.1,6,2013-06-01
2013,JUN,MEDIUM,236.87,78.83333333,23.43,RECLAIMED TEA,3555.0,6,2013-06-01
2013,JUN,MEDIUM,236.87,78.83333333,23.43,ORTHODOX TEA,3290171.6,6,2013-06-01
2013,JUN,MEDIUM,236.87,78.83333333,23.43,INSTANT TEA,0.0,6,2013-06-01
2013,JUN,MEDIUM,236.87,78.83333333,23.43,GREEN TEA,169426.8,6,2013-06-01
2013,JUN,MEDIUM,236.87,78.83333333,23.43,CTC TEA,654725.5,6,2013-06-01
2013,JUN,MEDIUM,236.87,78.83333333,23.43,BIO TEA,5947.0,6,2013-06-01
2013,JUN,LOW,265.0,84.83333333,25.02,RECLAIMED TEA,0.0,6,2013-06-01
2013,JUN,LOW,265.0,84.83333333,25.02,ORTHODOX TEA,15568442.75,6,2013-06-01
2013,JUN,LOW,265.0,84.83333333,25.02,TOTAL BLACK TEA,16054754.75,6,2013-06-01
2013,JUN,HIGH,217.68,84.25,21.45,BIO TEA,88814.0,6,2013-06-01
2013,JUN,LOW,265.0,84.83333333,25.02,GREEN TEA,47384.55,6,2013-06-01
2013,JUN,HIGH,217.68,84.25,21.45,CTC TEA,140118.5,6,2013-06-01
2013,JUN,HIGH,217.68,84.25,21.45,GREEN TEA,64896.5,6,2013-06-01
2013,JUN,HIGH,217.68,84.25,21.45,INSTANT TEA,181560.3,6,2013-06-01
2013,JUN,HIGH,217.68,84.25,21.45,ORTHODOX TEA,4124492.25,6,2013-06-01
2013,JUN,LOW,265.0,84.83333333,25.02,INSTANT TEA,0.0,6,2013-06-01
2013,JUN,HIGH,217.68,84.25,21.45,TOTAL BLACK TEA,4580322.05,6,2013-06-01
2013,JUN,LOW,265.0,84.83333333,25.02,BIO TEA,0.0,6,2013-06-01
2013,JUN,LOW,265.0,84.83333333,25.02,CTC TEA,486312.0,6,2013-06-01
2013,JUN,HIGH,217.68,84.25,21.45,RECLAIMED TEA,45337.0,6,2013-06-01
2013,JUL,MEDIUM,128.47,76.33333333,23.52,TOTAL BLACK TEA,3154771.1,7,2013-07-01
2013,JUL,MEDIUM,128.47,76.33333333,23.52,RECLAIMED TEA,23819.0,7,2013-07-01
2013,JUL,MEDIUM,128.47,76.33333333,23.52,ORTHODOX TEA,2657159.1,7,2013-07-01
2013,JUL,MEDIUM,128.47,76.33333333,23.52,INSTANT TEA,0.0,7,2013-07-01
2013,JUL,MEDIUM,128.47,76.33333333,23.52,GREEN TEA,164970.65,7,2013-07-01
2013,JUL,MEDIUM,128.47,76.33333333,23.52,CTC TEA,462996.0,7,2013-07-01
2013,JUL,MEDIUM,128.47,76.33333333,23.52,BIO TEA,10797.0,7,2013-07-01
2013,JUL,LOW,150.81,84.25,25.03,TOTAL BLACK TEA,15980143.14,7,2013-07-01
2013,JUL,LOW,150.81,84.25,25.03,RECLAIMED TEA,0.0,7,2013-07-01
2013,JUL,LOW,150.81,84.25,25.03,ORTHODOX TEA,15445096.14,7,2013-07-01
2013,JUL,LOW,150.81,84.25,25.03,INSTANT TEA,0.0,7,2013-07-01
2013,JUL,LOW,150.81,84.25,25.03,CTC TEA,535047.0,7,2013-07-01
2013,JUL,HIGH,100.05,82.25,21.48,BIO TEA,40343.5,7,2013-07-01
2013,JUL,HIGH,100.05,82.25,21.48,CTC TEA,110637.0,7,2013-07-01
2013,JUL,HIGH,100.05,82.25,21.48,GREEN TEA,69943.5,7,2013-07-01
2013,JUL,HIGH,100.05,82.25,21.48,INSTANT TEA,129278.4,7,2013-07-01
2013,JUL,LOW,150.81,84.25,25.03,GREEN TEA,47046.4,7,2013-07-01
2013,JUL,HIGH,100.05,82.25,21.48,RECLAIMED TEA,35026.0,7,2013-07-01
2013,JUL,HIGH,100.05,82.25,21.48,TOTAL BLACK TEA,3219211.4,7,2013-07-01
2013,JUL,LOW,150.81,84.25,25.03,BIO TEA,0.0,7,2013-07-01
2013,JUL,HIGH,100.05,82.25,21.48,ORTHODOX TEA,2903926.5,7,2013-07-01
2013,AUG,LOW,71.71,82.25,25.23,ORTHODOX TEA,16169756.46,8,2013-08-01
2013,AUG,MEDIUM,120.15,77.33333333,23.77,RECLAIMED TEA,16649.0,8,2013-08-01
2013,AUG,MEDIUM,120.15,77.33333333,23.77,ORTHODOX TEA,3168960.3,8,2013-08-01
2013,AUG,MEDIUM,120.15,77.33333333,23.77,INSTANT TEA,0.0,8,2013-08-01
2013,AUG,MEDIUM,120.15,77.33333333,23.77,GREEN TEA,190324.15,8,2013-08-01
2013,AUG,MEDIUM,120.15,77.33333333,23.77,CTC TEA,971929.5,8,2013-08-01
2013,AUG,MEDIUM,120.15,77.33333333,23.77,BIO TEA,18111.0,8,2013-08-01
2013,AUG,LOW,71.71,82.25,25.23,TOTAL BLACK TEA,16865074.46,8,2013-08-01
2013,AUG,LOW,71.71,82.25,25.23,RECLAIMED TEA,0.0,8,2013-08-01
2013,AUG,MEDIUM,120.15,77.33333333,23.77,TOTAL BLACK TEA,4175649.8,8,2013-08-01
2013,AUG,LOW,71.71,82.25,25.23,INSTANT TEA,0.0,8,2013-08-01
2013,AUG,LOW,71.71,82.25,25.23,CTC TEA,695318.0,8,2013-08-01
2013,AUG,LOW,71.71,82.25,25.23,BIO TEA,0.0,8,2013-08-01
2013,AUG,HIGH,105.38,80.0,21.8,TOTAL BLACK TEA,5226077.26,8,2013-08-01
2013,AUG,HIGH,105.38,80.0,21.8,RECLAIMED TEA,27340.0,8,2013-08-01
2013,AUG,HIGH,105.38,80.0,21.8,ORTHODOX TEA,4822046.5,8,2013-08-01
2013,AUG,HIGH,105.38,80.0,21.8,INSTANT TEA,95480.76,8,2013-08-01
2013,AUG,HIGH,105.38,80.0,21.8,GREEN TEA,91104.5,8,2013-08-01
2013,AUG,HIGH,105.38,80.0,21.8,CTC TEA,217354.5,8,2013-08-01
2013,AUG,HIGH,105.38,80.0,21.8,BIO TEA,63855.5,8,2013-08-01
2013,AUG,LOW,71.71,82.25,25.23,GREEN TEA,45828.8,8,2013-08-01
2013,SEP,LOW,200.91,84.58333333,24.92,TOTAL BLACK TEA,15278709.67,9,2013-09-01
2013,SEP,MEDIUM,145.18,76.0,23.43,BIO TEA,16485.0,9,2013-09-01
2013,SEP,MEDIUM,145.18,76.0,23.43,CTC TEA,815774.0,9,2013-09-01
2013,SEP,MEDIUM,145.18,76.0,23.43,GREEN TEA,181827.7,9,2013-09-01
2013,SEP,LOW,200.91,84.58333333,24.92,RECLAIMED TEA,0.0,9,2013-09-01
2013,SEP,MEDIUM,145.18,76.0,23.43,ORTHODOX TEA,2977222.8,9,2013-09-01
2013,SEP,MEDIUM,145.18,76.0,23.43,RECLAIMED TEA,16647.0,9,2013-09-01
2013,SEP,MEDIUM,145.18,76.0,23.43,TOTAL BLACK TEA,3826128.8,9,2013-09-01
2013,SEP,MEDIUM,145.18,76.0,23.43,INSTANT TEA,0.0,9,2013-09-01
2013,SEP,LOW,200.91,84.58333333,24.92,ORTHODOX TEA,14721772.67,9,2013-09-01
2013,SEP,HIGH,111.35,81.5,21.35,GREEN TEA,62711.0,9,2013-09-01
2013,SEP,LOW,200.91,84.58333333,24.92,GREEN TEA,40697.5,9,2013-09-01
2013,SEP,HIGH,111.35,81.5,21.35,BIO TEA,100853.0,9,2013-09-01
2013,SEP,HIGH,111.35,81.5,21.35,CTC TEA,204751.5,9,2013-09-01
2013,SEP,HIGH,111.35,81.5,21.35,INSTANT TEA,205410.0,9,2013-09-01
2013,SEP,HIGH,111.35,81.5,21.35,ORTHODOX TEA,5263652.5,9,2013-09-01
2013,SEP,LOW,200.91,84.58333333,24.92,INSTANT TEA,0.0,9,2013-09-01
2013,SEP,HIGH,111.35,81.5,21.35,TOTAL BLACK TEA,5799866.0,9,2013-09-01
2013,SEP,LOW,200.91,84.58333333,24.92,BIO TEA,0.0,9,2013-09-01
2013,SEP,LOW,200.91,84.58333333,24.92,CTC TEA,556937.0,9,2013-09-01
2013,SEP,HIGH,111.35,81.5,21.35,RECLAIMED TEA,25199.0,9,2013-09-01
2013,OCT,MEDIUM,226.03,78.33333333,23.5,TOTAL BLACK TEA,4605437.91,10,2013-10-01
2013,OCT,MEDIUM,226.03,78.33333333,23.5,RECLAIMED TEA,16929.0,10,2013-10-01
2013,OCT,MEDIUM,226.03,78.33333333,23.5,ORTHODOX TEA,3530289.91,10,2013-10-01
2013,OCT,MEDIUM,226.03,78.33333333,23.5,INSTANT TEA,0.0,10,2013-10-01
2013,OCT,MEDIUM,226.03,78.33333333,23.5,GREEN TEA,231842.0,10,2013-10-01
2013,OCT,MEDIUM,226.03,78.33333333,23.5,CTC TEA,1042881.0,10,2013-10-01
2013,OCT,MEDIUM,226.03,78.33333333,23.5,BIO TEA,15338.0,10,2013-10-01
2013,OCT,LOW,215.3,84.33333333,25.15,RECLAIMED TEA,0.0,10,2013-10-01
2013,OCT,LOW,215.3,84.33333333,25.15,ORTHODOX TEA,18648435.14,10,2013-10-01
2013,OCT,LOW,215.3,84.33333333,25.15,TOTAL BLACK TEA,19424806.14,10,2013-10-01
2013,OCT,LOW,215.3,84.33333333,25.15,INSTANT TEA,0.0,10,2013-10-01
2013,OCT,LOW,215.3,84.33333333,25.15,CTC TEA,776371.0,10,2013-10-01
2013,OCT,LOW,215.3,84.33333333,25.15,BIO TEA,0.0,10,2013-10-01
2013,OCT,HIGH,204.98,82.5,21.4,TOTAL BLACK TEA,6165136.54,10,2013-10-01
2013,OCT,HIGH,204.98,82.5,21.4,RECLAIMED TEA,25362.0,10,2013-10-01
2013,OCT,HIGH,204.98,82.5,21.4,ORTHODOX TEA,5630434.75,10,2013-10-01
2013,OCT,HIGH,204.98,82.5,21.4,INSTANT TEA,211110.79,10,2013-10-01
2013,OCT,HIGH,204.98,82.5,21.4,GREEN TEA,82217.0,10,2013-10-01
2013,OCT,HIGH,204.98,82.5,21.4,CTC TEA,215519.0,10,2013-10-01
2013,OCT,HIGH,204.98,82.5,21.4,BIO TEA,82710.0,10,2013-10-01
2013,OCT,LOW,215.3,84.33333333,25.15,GREEN TEA,47571.4,10,2013-10-01
2013,NOV,LOW,210.14,84.33333333,25.22,RECLAIMED TEA,0.0,11,2013-11-01
2013,NOV,LOW,210.14,84.33333333,25.22,TOTAL BLACK TEA,17943441.31,11,2013-11-01
2013,NOV,MEDIUM,191.8,83.0,22.97,BIO TEA,17038.0,11,2013-11-01
2013,NOV,MEDIUM,191.8,83.0,22.97,CTC TEA,1121929.5,11,2013-11-01
2013,NOV,LOW,210.14,84.33333333,25.22,ORTHODOX TEA,17206615.31,11,2013-11-01
2013,NOV,MEDIUM,191.8,83.0,22.97,INSTANT TEA,0.0,11,2013-11-01
2013,NOV,MEDIUM,191.8,83.0,22.97,ORTHODOX TEA,3843123.36,11,2013-11-01
2013,NOV,MEDIUM,191.8,83.0,22.97,RECLAIMED TEA,18882.0,11,2013-11-01
2013,NOV,MEDIUM,191.8,83.0,22.97,GREEN TEA,205166.0,11,2013-11-01
2013,NOV,MEDIUM,191.8,83.0,22.97,TOTAL BLACK TEA,5000972.86,11,2013-11-01
2013,NOV,LOW,210.14,84.33333333,25.22,INSTANT TEA,0.0,11,2013-11-01
2013,NOV,LOW,210.14,84.33333333,25.22,CTC TEA,736826.0,11,2013-11-01
2013,NOV,HIGH,156.7,85.75,20.82,BIO TEA,102879.0,11,2013-11-01
2013,NOV,HIGH,156.7,85.75,20.82,CTC TEA,246242.5,11,2013-11-01
2013,NOV,HIGH,156.7,85.75,20.82,GREEN TEA,101707.0,11,2013-11-01
2013,NOV,HIGH,156.7,85.75,20.82,INSTANT TEA,207876.38,11,2013-11-01
2013,NOV,LOW,210.14,84.33333333,25.22,GREEN TEA,49803.22,11,2013-11-01
2013,NOV,HIGH,156.7,85.75,20.82,RECLAIMED TEA,32323.0,11,2013-11-01
2013,NOV,HIGH,156.7,85.75,20.82,TOTAL BLACK TEA,7432734.13,11,2013-11-01
2013,NOV,LOW,210.14,84.33333333,25.22,BIO TEA,0.0,11,2013-11-01
2013,NOV,HIGH,156.7,85.75,20.82,ORTHODOX TEA,6843413.25,11,2013-11-01
2013,DEC,LOW,76.45,80.66666667,24.47,ORTHODOX TEA,18026082.86,12,2013-12-01
2013,DEC,MEDIUM,121.78,85.83333333,21.9,RECLAIMED TEA,12894.5,12,2013-12-01
2013,DEC,MEDIUM,121.78,85.83333333,21.9,ORTHODOX TEA,3682699.6,12,2013-12-01
2013,DEC,MEDIUM,121.78,85.83333333,21.9,INSTANT TEA,0.0,12,2013-12-01
2013,DEC,MEDIUM,121.78,85.83333333,21.9,GREEN TEA,208326.2,12,2013-12-01
2013,DEC,MEDIUM,121.78,85.83333333,21.9,CTC TEA,965128.5,12,2013-12-01
2013,DEC,MEDIUM,121.78,85.83333333,21.9,BIO TEA,20705.0,12,2013-12-01
2013,DEC,LOW,76.45,80.66666667,24.47,TOTAL BLACK TEA,18866818.86,12,2013-12-01
2013,DEC,LOW,76.45,80.66666667,24.47,RECLAIMED TEA,0.0,12,2013-12-01
2013,DEC,MEDIUM,121.78,85.83333333,21.9,TOTAL BLACK TEA,4681427.6,12,2013-12-01
2013,DEC,LOW,76.45,80.66666667,24.47,INSTANT TEA,0.0,12,2013-12-01
2013,DEC,LOW,76.45,80.66666667,24.47,CTC TEA,840736.0,12,2013-12-01
2013,DEC,LOW,76.45,80.66666667,24.47,BIO TEA,0.0,12,2013-12-01
2013,DEC,HIGH,127.22,88.75,19.75,TOTAL BLACK TEA,6355588.64,12,2013-12-01
2013,DEC,HIGH,127.22,88.75,19.75,RECLAIMED TEA,74014.0,12,2013-12-01
2013,DEC,HIGH,127.22,88.75,19.75,ORTHODOX TEA,5773935.4,12,2013-12-01
2013,DEC,HIGH,127.22,88.75,19.75,INSTANT TEA,222574.74,12,2013-12-01
2013,DEC,HIGH,127.22,88.75,19.75,GREEN TEA,92955.0,12,2013-12-01
2013,DEC,HIGH,127.22,88.75,19.75,CTC TEA,201798.5,12,2013-12-01
2013,DEC,HIGH,127.22,88.75,19.75,BIO TEA,83266.0,12,2013-12-01
2013,DEC,LOW,76.45,80.66666667,24.47,GREEN TEA,49420.6,12,2013-12-01
2014,JAN,LOW,82.53,78.78571429,24.68,ORTHODOX TEA,14607904.0,1,2014-01-01
2014,JAN,LOW,82.53,78.78571429,24.68,TOTAL BLACK TEA,15366163.0,1,2014-01-01
2014,JAN,MEDIUM,106.5,80.16666667,22.02,BIO TEA,5066.0,1,2014-01-01
2014,JAN,MEDIUM,106.5,80.16666667,22.02,CTC TEA,659634.0,1,2014-01-01
2014,JAN,MEDIUM,106.5,80.16666667,22.02,TOTAL BLACK TEA,3535017.0,1,2014-01-01
2014,JAN,MEDIUM,106.5,80.16666667,22.02,INSTANT TEA,0.0,1,2014-01-01
2014,JAN,MEDIUM,106.5,80.16666667,22.02,ORTHODOX TEA,2855961.0,1,2014-01-01
2014,JAN,MEDIUM,106.5,80.16666667,22.02,RECLAIMED TEA,14356.0,1,2014-01-01
2014,JAN,MEDIUM,106.5,80.16666667,22.02,GREEN TEA,202886.0,1,2014-01-01
2014,JAN,LOW,82.53,78.78571429,24.68,INSTANT TEA,0.0,1,2014-01-01
2014,JAN,LOW,82.53,78.78571429,24.68,CTC TEA,758260.0,1,2014-01-01
2014,JAN,LOW,82.53,78.78571429,24.68,BIO TEA,0.0,1,2014-01-01
2014,JAN,HIGH,67.05,84.25,19.68,BIO TEA,80063.0,1,2014-01-01
2014,JAN,HIGH,67.05,84.25,19.68,CTC TEA,353418.0,1,2014-01-01
2014,JAN,HIGH,67.05,84.25,19.68,GREEN TEA,54881.0,1,2014-01-01
2014,JAN,LOW,82.53,78.78571429,24.68,GREEN TEA,26658.0,1,2014-01-01
2014,JAN,HIGH,67.05,84.25,19.68,ORTHODOX TEA,5689206.0,1,2014-01-01
2014,JAN,HIGH,67.05,84.25,19.68,RECLAIMED TEA,23525.0,1,2014-01-01
2014,JAN,HIGH,67.05,84.25,19.68,TOTAL BLACK TEA,6330992.0,1,2014-01-01
2014,JAN,HIGH,67.05,84.25,19.68,INSTANT TEA,184782.0,1,2014-01-01
2014,FEB,MEDIUM,40.32,73.16666667,22.35,TOTAL BLACK TEA,3155074.0,2,2014-02-01
2014,FEB,MEDIUM,40.32,73.16666667,22.35,RECLAIMED TEA,9440.0,2,2014-02-01
2014,FEB,MEDIUM,40.32,73.16666667,22.35,ORTHODOX TEA,2634202.0,2,2014-02-01
2014,FEB,MEDIUM,40.32,73.16666667,22.35,INSTANT TEA,0.0,2,2014-02-01
2014,FEB,MEDIUM,40.32,73.16666667,22.35,GREEN TEA,166989.0,2,2014-02-01
2014,FEB,MEDIUM,40.32,73.16666667,22.35,CTC TEA,503755.0,2,2014-02-01
2014,FEB,MEDIUM,40.32,73.16666667,22.35,BIO TEA,7678.0,2,2014-02-01
2014,FEB,LOW,26.14,76.07142857,25.3,ORTHODOX TEA,13129415.0,2,2014-02-01
2014,FEB,LOW,26.14,76.07142857,25.3,INSTANT TEA,0.0,2,2014-02-01
2014,FEB,LOW,26.14,76.07142857,25.3,TOTAL BLACK TEA,13812659.0,2,2014-02-01
2014,FEB,LOW,26.14,76.07142857,25.3,CTC TEA,683244.0,2,2014-02-01
2014,FEB,HIGH,25.67,67.25,20.02,BIO TEA,65931.0,2,2014-02-01
2014,FEB,HIGH,25.67,67.25,20.02,CTC TEA,331951.0,2,2014-02-01
2014,FEB,HIGH,25.67,67.25,20.02,GREEN TEA,27361.0,2,2014-02-01
